sale_id,sale_date,customer_id,customer_name,product_id,product_name,category,quantity,price,total_amount
1887,2025-01-19,117,Laura Hudson,203,Chair,Furniture,4,150,600
1888,2025-01-19,132,Paula Andrews,203,Chair,Furniture,2,150,300
1889,2025-01-19,102,Charles Vasquez,202,Mouse,Electronics,2,25,50
1890,2025-01-19,164,Julie Hernandez,202,Mouse,Electronics,3,25,75
1891,2025-01-19,125,Spencer Snow,202,Mouse,Electronics,4,25,100
1892,2025-01-19,182,Vicki Singh,204,Desk,Furniture,1,300,300
1893,2025-01-19,122,Karen Bush,204,Desk,Furniture,1,300,300
1894,2025-01-19,121,Cassandra Wright,204,Desk,Furniture,3,300,900
1895,2025-01-19,185,Courtney Alexander,201,Laptop,Electronics,3,1000,3000
1896,2025-01-19,131,Anthony Adkins,205,Phone,Electronics,5,800,4000
1897,2025-01-19,159,Katelyn Mays,201,Laptop,Electronics,3,1000,3000
1898,2025-01-19,108,Maurice Lewis,204,Desk,Furniture,4,300,1200
1899,2025-01-19,191,Cheyenne Santiago,203,Chair,Furniture,2,150,300
1900,2025-01-19,192,Juan Ford,204,Desk,Furniture,5,300,1500
1901,2025-01-20,179,Jesse Wright,201,Laptop,Electronics,5,1000,5000
1902,2025-01-20,183,Monica Powers,202,Mouse,Electronics,2,25,50
1903,2025-01-20,175,Anthony Brown,204,Desk,Furniture,3,300,900
1904,2025-01-20,140,Michael Harris,203,Chair,Furniture,5,150,750
1905,2025-01-20,194,Angela Brown,202,Mouse,Electronics,5,25,125
1906,2025-01-20,166,Joseph Hill,201,Laptop,Electronics,3,1000,3000
1907,2025-01-20,177,Jonathan Holt,203,Chair,Furniture,5,150,750
1908,2025-01-20,169,Tammy Morgan,205,Phone,Electronics,1,800,800
1909,2025-01-20,191,Anthony Rodgers,205,Phone,Electronics,5,800,4000
1910,2025-01-20,131,Crystal Roach,202,Mouse,Electronics,1,25,25
1911,2025-01-20,181,Andres Duran,203,Chair,Furniture,4,150,600
1912,2025-01-20,138,Katherine Hawkins,205,Phone,Electronics,1,800,800
1913,2025-01-20,135,Austin Cook,203,Chair,Furniture,1,150,150
1914,2025-01-20,101,Evan Cruz,204,Desk,Furniture,4,300,1200
1915,2025-01-20,168,Larry Garcia,205,Phone,Electronics,2,800,1600
1916,2025-01-20,188,Steven Moss,204,Desk,Furniture,2,300,600
1917,2025-01-20,159,Christina Riddle,205,Phone,Electronics,3,800,2400
1918,2025-01-20,136,Matthew Schmidt,205,Phone,Electronics,1,800,800
1919,2025-01-20,192,Tyler Riley,202,Mouse,Electronics,1,25,25
1920,2025-01-20,198,Douglas Morton,201,Laptop,Electronics,1,1000,1000
1921,2025-01-20,187,Brian Johnson,201,Laptop,Electronics,3,1000,3000
1922,2025-01-20,127,Lisa Aguirre,203,Chair,Furniture,3,150,450
1923,2025-01-20,176,Alyssa Hampton,203,Chair,Furniture,5,150,750
1924,2025-01-20,197,Taylor Williams,204,Desk,Furniture,5,300,1500
1925,2025-01-20,145,Amy Medina,202,Mouse,Electronics,5,25,125
1926,2025-01-20,148,James Conley,205,Phone,Electronics,1,800,800
1927,2025-01-20,145,Brittney Perry,202,Mouse,Electronics,4,25,100
1928,2025-01-20,166,Kelly Ortega,202,Mouse,Electronics,5,25,125
1929,2025-01-20,122,Shawn Lopez,202,Mouse,Electronics,4,25,100
1930,2025-01-20,103,Matthew Smith,204,Desk,Furniture,4,300,1200
1931,2025-01-20,167,Eric Howard,203,Chair,Furniture,5,150,750
1932,2025-01-20,184,Corey Herrera,204,Desk,Furniture,5,300,1500
1933,2025-01-20,113,Crystal James,202,Mouse,Electronics,1,25,25
1934,2025-01-20,188,Richard Bennett,205,Phone,Electronics,5,800,4000
1935,2025-01-20,122,Amanda Smith,203,Chair,Furniture,2,150,300
1936,2025-01-20,113,James Coleman,205,Phone,Electronics,5,800,4000
1937,2025-01-20,149,Keith Bass,204,Desk,Furniture,4,300,1200
1938,2025-01-20,198,Vanessa Johns,204,Desk,Furniture,2,300,600
1939,2025-01-20,139,Allison Campbell,201,Laptop,Electronics,2,1000,2000
1940,2025-01-20,158,Melissa Perry,201,Laptop,Electronics,1,1000,1000
1941,2025-01-20,168,Kimberly Smith,205,Phone,Electronics,2,800,1600
1942,2025-01-20,109,Stephanie Macdonald,203,Chair,Furniture,3,150,450
1943,2025-01-20,193,Tina Estrada,201,Laptop,Electronics,4,1000,4000
1944,2025-01-20,198,Michelle Walter,203,Chair,Furniture,3,150,450
1945,2025-01-20,114,Taylor Cantu,201,Laptop,Electronics,3,1000,3000
1946,2025-01-20,122,John Gonzalez,204,Desk,Furniture,1,300,300
1947,2025-01-20,141,Sarah Bennett,205,Phone,Electronics,3,800,2400
1948,2025-01-20,195,Miguel Stone,204,Desk,Furniture,1,300,300
1949,2025-01-20,174,Gabriel Wilkerson,204,Desk,Furniture,5,300,1500
1950,2025-01-20,143,Sarah Berry,201,Laptop,Electronics,5,1000,5000
1951,2025-01-20,181,Michael Coffey,205,Phone,Electronics,5,800,4000
1952,2025-01-20,146,Steven Evans,205,Phone,Electronics,5,800,4000
1953,2025-01-20,126,Chad Phillips,204,Desk,Furniture,4,300,1200
1954,2025-01-20,174,Kim Morales,203,Chair,Furniture,4,150,600
1955,2025-01-20,157,Lisa Mendez,204,Desk,Furniture,2,300,600
1956,2025-01-20,195,Joshua Brown,204,Desk,Furniture,4,300,1200
1957,2025-01-20,181,Joseph Owens,203,Chair,Furniture,2,150,300
1958,2025-01-20,189,Karen Wheeler,205,Phone,Electronics,2,800,1600
1959,2025-01-20,104,Eric Oliver,205,Phone,Electronics,3,800,2400
1960,2025-01-20,186,Dr. Angela Robbins,203,Chair,Furniture,4,150,600
1961,2025-01-20,152,Kimberly Sawyer,203,Chair,Furniture,3,150,450
1962,2025-01-20,139,Teresa Foster,204,Desk,Furniture,1,300,300
1963,2025-01-20,109,James Miller,205,Phone,Electronics,5,800,4000
1964,2025-01-20,127,Geoffrey Patterson,203,Chair,Furniture,1,150,150
1965,2025-01-20,191,Kevin May,204,Desk,Furniture,2,300,600
1966,2025-01-20,109,Mary Bailey,204,Desk,Furniture,5,300,1500
1967,2025-01-20,155,Richard Huff,201,Laptop,Electronics,5,1000,5000
1968,2025-01-20,152,Amanda Mckinney,204,Desk,Furniture,5,300,1500
1969,2025-01-20,125,Elizabeth Hill,201,Laptop,Electronics,2,1000,2000
1970,2025-01-20,189,Carlos Adams,203,Chair,Furniture,3,150,450
1971,2025-01-20,165,Roy James,204,Desk,Furniture,4,300,1200
1972,2025-01-20,178,Michelle Anderson,204,Desk,Furniture,2,300,600
1973,2025-01-20,120,Sharon Warner,203,Chair,Furniture,2,150,300
1974,2025-01-20,170,Michael Nixon,203,Chair,Furniture,5,150,750
1975,2025-01-20,167,Sheila West,204,Desk,Furniture,1,300,300
1976,2025-01-20,114,Jennifer Turner,204,Desk,Furniture,1,300,300
1977,2025-01-20,194,Sheila Rodriguez,203,Chair,Furniture,2,150,300
1978,2025-01-20,155,Tammy Ford,201,Laptop,Electronics,2,1000,2000
1979,2025-01-20,136,Ashley English,203,Chair,Furniture,2,150,300
1980,2025-01-20,118,Kevin Ferrell,204,Desk,Furniture,1,300,300
1981,2025-01-20,184,Joyce Mitchell,203,Chair,Furniture,5,150,750
1982,2025-01-20,139,Patrick Watkins,204,Desk,Furniture,2,300,600
1983,2025-01-20,173,Lindsay Obrien,203,Chair,Furniture,5,150,750
1984,2025-01-20,143,Heather Gonzalez,202,Mouse,Electronics,3,25,75
1985,2025-01-20,135,Christine Mooney,201,Laptop,Electronics,5,1000,5000
1986,2025-01-20,150,Jennifer Garcia,204,Desk,Furniture,5,300,1500
1987,2025-01-20,185,Taylor Rodriguez,201,Laptop,Electronics,3,1000,3000
1988,2025-01-20,106,Rachel Shah,205,Phone,Electronics,5,800,4000
1989,2025-01-20,145,Tiffany Mcdonald MD,203,Chair,Furniture,4,150,600
1990,2025-01-20,186,Joyce Hudson,201,Laptop,Electronics,4,1000,4000
1991,2025-01-20,126,Edward Lewis,204,Desk,Furniture,4,300,1200
1992,2025-01-20,182,Rebecca Welch,202,Mouse,Electronics,1,25,25
1993,2025-01-20,164,Tony Morris,205,Phone,Electronics,3,800,2400
1994,2025-01-20,158,Alyssa Miller,204,Desk,Furniture,1,300,300
1995,2025-01-20,100,Rachel Ray,204,Desk,Furniture,3,300,900
1996,2025-01-20,119,Diana Greene,201,Laptop,Electronics,5,1000,5000
1997,2025-01-20,187,Sandra Anderson,204,Desk,Furniture,5,300,1500
1998,2025-01-20,102,Regina Gonzales,205,Phone,Electronics,5,800,4000
1999,2025-01-20,144,Daniel Cordova,204,Desk,Furniture,1,300,300
2000,2025-01-20,111,Angela Ruiz,205,Phone,Electronics,4,800,3200
2001,2025-01-21,185,Carol Russell,202,Mouse,Electronics,5,25,125
2002,2025-01-21,128,Joseph Powell,204,Desk,Furniture,2,300,600
2003,2025-01-21,165,Jonathan Fleming,201,Laptop,Electronics,4,1000,4000
2004,2025-01-21,127,Theresa Gallagher,201,Laptop,Electronics,3,1000,3000
2005,2025-01-21,189,Christopher Byrd,205,Phone,Electronics,3,800,2400
2006,2025-01-21,147,Michele Gonzalez,205,Phone,Electronics,5,800,4000
2007,2025-01-21,134,Jared Delgado,202,Mouse,Electronics,1,25,25
2008,2025-01-21,189,Shannon Ho,202,Mouse,Electronics,3,25,75
2009,2025-01-21,142,Melinda Conner,202,Mouse,Electronics,3,25,75
2010,2025-01-21,164,Ann Baker,201,Laptop,Electronics,4,1000,4000
2011,2025-01-21,129,Alexandra Alvarado,201,Laptop,Electronics,2,1000,2000
2012,2025-01-21,104,Sandra Taylor,201,Laptop,Electronics,4,1000,4000
2013,2025-01-21,140,Pamela Conway,202,Mouse,Electronics,5,25,125
2014,2025-01-21,164,James Dickerson,203,Chair,Furniture,4,150,600
2015,2025-01-21,166,Latasha Hampton,201,Laptop,Electronics,4,1000,4000
2016,2025-01-21,109,Ashley Lamb,204,Desk,Furniture,1,300,300
2017,2025-01-21,120,Joseph Rodriguez,202,Mouse,Electronics,2,25,50
2018,2025-01-21,163,Susan Frank,203,Chair,Furniture,1,150,150
2019,2025-01-21,119,John Parker,202,Mouse,Electronics,2,25,50
2020,2025-01-21,176,Nancy Soto,204,Desk,Furniture,1,300,300
2021,2025-01-21,104,Mr. Joshua Vincent MD,202,Mouse,Electronics,3,25,75
2022,2025-01-21,155,Felicia Stewart,204,Desk,Furniture,5,300,1500
2023,2025-01-21,183,Shannon Hill,204,Desk,Furniture,5,300,1500
2024,2025-01-21,196,Stephanie Lee,203,Chair,Furniture,1,150,150
2025,2025-01-21,198,Erica Clark,204,Desk,Furniture,2,300,600
2026,2025-01-21,137,Alyssa Lopez,205,Phone,Electronics,2,800,1600
2027,2025-01-21,108,Gordon Miller,204,Desk,Furniture,2,300,600
2028,2025-01-21,104,Terri Ramirez,205,Phone,Electronics,3,800,2400
2029,2025-01-21,106,Michael Marquez,203,Chair,Furniture,5,150,750
2030,2025-01-21,143,Richard Kim,204,Desk,Furniture,5,300,1500
2031,2025-01-21,161,Maria Potter,204,Desk,Furniture,5,300,1500
2032,2025-01-21,193,Adam Grant,201,Laptop,Electronics,4,1000,4000
2033,2025-01-21,171,Shannon Andersen,204,Desk,Furniture,1,300,300
2034,2025-01-21,181,Robert Ruiz,201,Laptop,Electronics,1,1000,1000
2035,2025-01-21,186,Kaylee Mathis,201,Laptop,Electronics,1,1000,1000
2036,2025-01-21,138,Cynthia Villegas,205,Phone,Electronics,5,800,4000
2037,2025-01-21,192,Sherry Austin,203,Chair,Furniture,1,150,150
2038,2025-01-21,185,Ronald Holder,204,Desk,Furniture,4,300,1200
2039,2025-01-21,155,Krystal Garza,202,Mouse,Electronics,5,25,125
2040,2025-01-21,112,Jessica Thompson,202,Mouse,Electronics,3,25,75
2041,2025-01-21,160,Evan Phillips,202,Mouse,Electronics,1,25,25
2042,2025-01-21,161,Cynthia Jones,205,Phone,Electronics,3,800,2400
2043,2025-01-21,196,Felicia Robbins,205,Phone,Electronics,2,800,1600
2044,2025-01-21,124,Stephen Cain,204,Desk,Furniture,2,300,600
2045,2025-01-21,176,Terry Lane,203,Chair,Furniture,4,150,600
2046,2025-01-21,182,Daniel Torres,205,Phone,Electronics,3,800,2400
2047,2025-01-21,113,Carl Butler,202,Mouse,Electronics,5,25,125
2048,2025-01-21,183,Veronica Brown,204,Desk,Furniture,3,300,900
2049,2025-01-21,123,Edward Hubbard,205,Phone,Electronics,1,800,800
2050,2025-01-21,154,Dakota Brown,204,Desk,Furniture,5,300,1500
2051,2025-01-21,144,Angie Mckinney,203,Chair,Furniture,5,150,750
2052,2025-01-21,103,Marc Anderson,203,Chair,Furniture,4,150,600
2053,2025-01-21,181,Terry Dillon,202,Mouse,Electronics,2,25,50
2054,2025-01-21,186,Audrey Branch,204,Desk,Furniture,2,300,600
2055,2025-01-21,191,Charles Johnson,201,Laptop,Electronics,3,1000,3000
2056,2025-01-21,152,Benjamin Paul,201,Laptop,Electronics,3,1000,3000
2057,2025-01-21,100,Stacey Robbins,201,Laptop,Electronics,3,1000,3000
2058,2025-01-21,176,Ellen Stone DVM,203,Chair,Furniture,3,150,450
2059,2025-01-21,161,Kathy Zhang,202,Mouse,Electronics,3,25,75
2060,2025-01-21,185,Joseph Lane,201,Laptop,Electronics,2,1000,2000
2061,2025-01-21,142,Denise Marks,204,Desk,Furniture,2,300,600
2062,2025-01-21,102,Daniel Wood,205,Phone,Electronics,4,800,3200
2063,2025-01-21,141,Robert Henderson,201,Laptop,Electronics,2,1000,2000
2064,2025-01-21,156,Sean Green DDS,201,Laptop,Electronics,2,1000,2000
2065,2025-01-21,154,David Sandoval,204,Desk,Furniture,2,300,600
2066,2025-01-21,127,Brian Sellers,205,Phone,Electronics,3,800,2400
2067,2025-01-21,188,Valerie Mitchell,204,Desk,Furniture,1,300,300
2068,2025-01-21,147,Jennifer Hayes,201,Laptop,Electronics,5,1000,5000
2069,2025-01-21,160,Christopher Marshall,205,Phone,Electronics,5,800,4000
2070,2025-01-21,157,Amy Daniel,201,Laptop,Electronics,4,1000,4000
2071,2025-01-21,103,Jason Nguyen,204,Desk,Furniture,3,300,900
2072,2025-01-21,145,Shane Lynn,204,Desk,Furniture,2,300,600
2073,2025-01-21,163,Robert Thomas,204,Desk,Furniture,3,300,900
2074,2025-01-21,192,Lance Curtis,205,Phone,Electronics,2,800,1600
2075,2025-01-21,192,Michelle Savage,201,Laptop,Electronics,5,1000,5000
2076,2025-01-21,179,David Hall,205,Phone,Electronics,3,800,2400
2077,2025-01-21,195,Andrea Griffin,201,Laptop,Electronics,3,1000,3000
2078,2025-01-21,104,Danielle Gibson,204,Desk,Furniture,4,300,1200
2079,2025-01-21,101,Mason Park,203,Chair,Furniture,4,150,600
2080,2025-01-21,132,David Turner,205,Phone,Electronics,3,800,2400
2081,2025-01-21,104,Laura Lewis DVM,205,Phone,Electronics,1,800,800
2082,2025-01-21,153,Marvin Dunlap,203,Chair,Furniture,3,150,450
2083,2025-01-21,127,Anna Garcia,203,Chair,Furniture,5,150,750
2084,2025-01-21,191,Joshua Trevino,204,Desk,Furniture,1,300,300
2085,2025-01-21,108,Kendra Barnett,205,Phone,Electronics,3,800,2400
2086,2025-01-21,142,Brett Harmon,204,Desk,Furniture,2,300,600
2087,2025-01-21,125,Richard Reed,204,Desk,Furniture,4,300,1200
2088,2025-01-21,171,Daniel Hayes,201,Laptop,Electronics,5,1000,5000
2089,2025-01-21,121,Robert Lee,202,Mouse,Electronics,2,25,50
2090,2025-01-21,195,Nicholas Cunningham,205,Phone,Electronics,4,800,3200
2091,2025-01-21,153,Nicholas Williamson,204,Desk,Furniture,2,300,600
2092,2025-01-21,188,Juan Raymond,205,Phone,Electronics,3,800,2400
2093,2025-01-21,116,Erik Fletcher,205,Phone,Electronics,5,800,4000
2094,2025-01-21,174,David Jensen,202,Mouse,Electronics,1,25,25
2095,2025-01-21,119,Nicole Johnson,202,Mouse,Electronics,3,25,75
2096,2025-01-21,137,Michelle Johnson,203,Chair,Furniture,5,150,750
2097,2025-01-21,193,Jonathan Reeves,201,Laptop,Electronics,1,1000,1000
2098,2025-01-21,189,Monica Freeman,203,Chair,Furniture,3,150,450
2099,2025-01-21,113,Ronnie Goodwin,201,Laptop,Electronics,4,1000,4000
2100,2025-01-21,113,Joyce Hart,201,Laptop,Electronics,4,1000,4000
2101,2025-01-22,194,Justin Clark,201,Laptop,Electronics,2,1000,2000
2102,2025-01-22,134,Christopher Lee,203,Chair,Furniture,5,150,750
2103,2025-01-22,172,Stephanie Murphy,204,Desk,Furniture,1,300,300
2104,2025-01-22,193,Sean Conley,205,Phone,Electronics,1,800,800
2105,2025-01-22,193,Samantha Johnson,201,Laptop,Electronics,4,1000,4000
2106,2025-01-22,118,William Farrell,204,Desk,Furniture,5,300,1500
2107,2025-01-22,121,Adrian Allen,201,Laptop,Electronics,4,1000,4000
2108,2025-01-22,103,Jacob Carlson MD,201,Laptop,Electronics,1,1000,1000
2109,2025-01-22,149,Stephanie Kennedy,202,Mouse,Electronics,4,25,100
2110,2025-01-22,102,Carla Brooks,202,Mouse,Electronics,4,25,100
2111,2025-01-22,165,Tara Jordan DVM,204,Desk,Furniture,5,300,1500
2112,2025-01-22,182,John Yates,204,Desk,Furniture,5,300,1500
2113,2025-01-22,151,Shawn Fowler,201,Laptop,Electronics,4,1000,4000
2114,2025-01-22,139,Joan White,201,Laptop,Electronics,1,1000,1000
2115,2025-01-22,172,Heather Walton,201,Laptop,Electronics,1,1000,1000
2116,2025-01-22,188,Zachary Johnson,203,Chair,Furniture,5,150,750
2117,2025-01-22,147,John Nichols,201,Laptop,Electronics,2,1000,2000
2118,2025-01-22,136,Katherine Douglas,204,Desk,Furniture,5,300,1500
2119,2025-01-22,102,Jennifer Peterson,203,Chair,Furniture,3,150,450
2120,2025-01-22,108,Jeffrey Gray,205,Phone,Electronics,1,800,800
2121,2025-01-22,167,Amber Johnson,202,Mouse,Electronics,2,25,50
2122,2025-01-22,101,Kevin Martin,201,Laptop,Electronics,2,1000,2000
2123,2025-01-22,102,Amy Wright,205,Phone,Electronics,5,800,4000
2124,2025-01-22,119,Patrick Byrd,202,Mouse,Electronics,4,25,100
2125,2025-01-22,181,Shelby Valdez,201,Laptop,Electronics,4,1000,4000
2126,2025-01-22,128,Tina Nguyen,201,Laptop,Electronics,3,1000,3000
2127,2025-01-22,136,Tammy Ochoa,205,Phone,Electronics,4,800,3200
2128,2025-01-22,101,Susan Brandt,203,Chair,Furniture,1,150,150
2129,2025-01-22,175,Charles Chambers,204,Desk,Furniture,1,300,300
2130,2025-01-22,153,Jeffrey Greer,205,Phone,Electronics,5,800,4000
2131,2025-01-22,142,John Burch,205,Phone,Electronics,1,800,800
2132,2025-01-22,112,Paul Gordon,201,Laptop,Electronics,1,1000,1000
2133,2025-01-22,161,Colleen Smith,203,Chair,Furniture,5,150,750
2134,2025-01-22,156,Chelsea Becker,202,Mouse,Electronics,3,25,75
2135,2025-01-22,182,Ryan Howard,205,Phone,Electronics,5,800,4000
2136,2025-01-22,100,Dr. Sandra Spencer DVM,204,Desk,Furniture,3,300,900
2137,2025-01-22,182,Leslie Figueroa,201,Laptop,Electronics,3,1000,3000
2138,2025-01-22,147,Lance Owens,203,Chair,Furniture,3,150,450
2139,2025-01-22,173,Pamela Thompson,201,Laptop,Electronics,1,1000,1000
2140,2025-01-22,113,Adam Henry,204,Desk,Furniture,2,300,600
2141,2025-01-22,197,Angel Nguyen,204,Desk,Furniture,4,300,1200
2142,2025-01-22,162,Logan Huynh,203,Chair,Furniture,1,150,150
2143,2025-01-22,126,Rebecca Luna,202,Mouse,Electronics,2,25,50
2144,2025-01-22,116,Susan Diaz,201,Laptop,Electronics,3,1000,3000
2145,2025-01-22,142,Valerie Stewart,202,Mouse,Electronics,5,25,125
2146,2025-01-22,142,Jamie Mcdonald,205,Phone,Electronics,3,800,2400
2147,2025-01-22,159,David Keller,204,Desk,Furniture,1,300,300
2148,2025-01-22,186,Corey Hill,201,Laptop,Electronics,3,1000,3000
2149,2025-01-22,151,Brianna Sullivan,201,Laptop,Electronics,1,1000,1000
2150,2025-01-22,174,Gregory Hill,204,Desk,Furniture,5,300,1500
2151,2025-01-22,183,Kristina Clark,204,Desk,Furniture,5,300,1500
2152,2025-01-22,122,Monica Garcia,201,Laptop,Electronics,1,1000,1000
2153,2025-01-22,185,Amanda Thomas,202,Mouse,Electronics,1,25,25
2154,2025-01-22,106,Kristina Gentry,203,Chair,Furniture,5,150,750
2155,2025-01-22,175,Richard Johnson,203,Chair,Furniture,5,150,750
2156,2025-01-22,111,Michael Grant,204,Desk,Furniture,5,300,1500
2157,2025-01-22,167,Joshua Jones,202,Mouse,Electronics,1,25,25
2158,2025-01-22,161,Shannon Mendez,205,Phone,Electronics,1,800,800
2159,2025-01-22,153,Robert Schmitt,204,Desk,Furniture,1,300,300
2160,2025-01-22,122,Karen Johns,203,Chair,Furniture,5,150,750
2161,2025-01-22,139,Scott Chen,201,Laptop,Electronics,5,1000,5000
2162,2025-01-22,162,Christopher Bennett,204,Desk,Furniture,2,300,600
2163,2025-01-22,168,Tara Jones,203,Chair,Furniture,4,150,600
2164,2025-01-22,127,Nicholas Tapia,205,Phone,Electronics,2,800,1600
2165,2025-01-22,186,Angela Moore,205,Phone,Electronics,1,800,800
2166,2025-01-22,103,Taylor Edwards,202,Mouse,Electronics,3,25,75
2167,2025-01-22,120,Richard Sanders,205,Phone,Electronics,2,800,1600
2168,2025-01-22,128,Michael Martinez,202,Mouse,Electronics,5,25,125
2169,2025-01-22,192,Roberto Pierce,204,Desk,Furniture,1,300,300
2170,2025-01-22,154,Martin Hamilton,203,Chair,Furniture,2,150,300
2171,2025-01-22,161,Bradley Vasquez,202,Mouse,Electronics,3,25,75
2172,2025-01-22,177,Charles Waters,203,Chair,Furniture,1,150,150
2173,2025-01-22,110,Crystal Adams,201,Laptop,Electronics,5,1000,5000
2174,2025-01-22,141,Jason Mayo,202,Mouse,Electronics,2,25,50
2175,2025-01-22,184,Roger Baker,202,Mouse,Electronics,4,25,100
2176,2025-01-22,183,Edward Robinson,205,Phone,Electronics,5,800,4000
2177,2025-01-22,173,Carl Weeks,204,Desk,Furniture,3,300,900
2178,2025-01-22,117,Angie Salazar,204,Desk,Furniture,4,300,1200
2179,2025-01-22,138,Mark Patel,205,Phone,Electronics,3,800,2400
2180,2025-01-22,199,Jeffery Harrison,205,Phone,Electronics,4,800,3200
2181,2025-01-22,158,Travis Curry,204,Desk,Furniture,3,300,900
2182,2025-01-22,154,Tina Foster,204,Desk,Furniture,1,300,300
2183,2025-01-22,181,Sheryl Young,205,Phone,Electronics,4,800,3200
2184,2025-01-22,128,Emily Lee,204,Desk,Furniture,1,300,300
2185,2025-01-22,126,Brandon Dalton,201,Laptop,Electronics,1,1000,1000
2186,2025-01-22,178,Jesse Williams,203,Chair,Furniture,5,150,750
2187,2025-01-22,188,Eric Moore,204,Desk,Furniture,1,300,300
2188,2025-01-22,160,Carlos Thomas,201,Laptop,Electronics,2,1000,2000
2189,2025-01-22,180,Gary Davis,204,Desk,Furniture,4,300,1200
2190,2025-01-22,102,Jennifer Wells,201,Laptop,Electronics,5,1000,5000
2191,2025-01-22,141,Bonnie Silva,202,Mouse,Electronics,3,25,75
2192,2025-01-22,178,Paul Olson,205,Phone,Electronics,3,800,2400
2193,2025-01-22,115,Kimberly Blankenship,205,Phone,Electronics,3,800,2400
2194,2025-01-22,163,Steven Wong,203,Chair,Furniture,5,150,750
2195,2025-01-22,178,Emma Acosta,204,Desk,Furniture,4,300,1200
2196,2025-01-22,189,Madeline Watkins,203,Chair,Furniture,3,150,450
2197,2025-01-22,186,David Cannon,204,Desk,Furniture,4,300,1200
2198,2025-01-22,161,Ian Cruz,201,Laptop,Electronics,5,1000,5000
2199,2025-01-22,150,Sarah Marshall,203,Chair,Furniture,5,150,750
2200,2025-01-22,138,Brandon Yang,202,Mouse,Electronics,4,25,100
2201,2025-01-23,197,Anthony Garcia,205,Phone,Electronics,1,800,800
2202,2025-01-23,177,Angel Rodriguez,205,Phone,Electronics,2,800,1600
2203,2025-01-23,149,Mitchell Smith,205,Phone,Electronics,3,800,2400
2204,2025-01-23,193,Douglas Santana,203,Chair,Furniture,5,150,750
2205,2025-01-23,110,Dustin Walker,203,Chair,Furniture,4,150,600
2206,2025-01-23,124,Steven Kim,203,Chair,Furniture,2,150,300
2207,2025-01-23,123,Sean Hall,205,Phone,Electronics,3,800,2400
2208,2025-01-23,184,Spencer Hodges,205,Phone,Electronics,1,800,800
